t01,exxEng01SOI,exxEng01AVG,StressEng01SOI,eyyEng01SOI,eyyEng01AVG,exyEng01SOI,exyEng01AVG,t02,exxEng02SOI,exxEng02AVG,StressEng02SOI,eyyEng02SOI,eyyEng02AVG,exyEng02SOI,exyEng02AVG,t03,exxEng03SOI,exxEng03AVG,StressEng03SOI,eyyEng03SOI,eyyEng03AVG,exyEng03SOI,exyEng03AVG,t04,exxEng04SOI,exxEng04AVG,StressEng04SOI,eyyEng04SOI,eyyEng04AVG,exyEng04SOI,exyEng04AVG,t05,exxEng05SOI,exxEng05AVG,StressEng05SOI,eyyEng05SOI,eyyEng05AVG,exyEng05SOI,exyEng05AVG,t06,exxEng06SOI,exxEng06AVG,StressEng06SOI,eyyEng06SOI,eyyEng06AVG,exyEng06SOI,exyEng06AVG
86.350636,0.01391749,0.013400163,11.491625,-0.0060048823,-0.0058899533,0.00021111828,0.00027297025,143.0001,0.00022585458,0.000610835,0.24566667,-0.00026741456,-0.00032002839,0.00010903094,4.4057971e-05,136.85644,0.0062996396,0.0061023393,6.1516667,-0.0027421818,-0.0026375536,0.00045360985,0.00012009521,141.28268,0.0018388992,0.0018462577,1.4367917,-0.00082670284,-0.00081503347,-7.9432045e-05,-6.8225473e-05,105.8588,0.016104509,0.014438208,9.4634583,-0.0073555257,-0.0065122143,0.0003641773,0.00024737659,112.63808,0.0021149601,0.0022555643,1.5575,-0.00089376986,-0.00065677632,0.00012095731,8.4954608e-05
86.551936,0.013650145,0.013192614,11.322625,-0.0059268691,-0.0057956403,0.00024930207,0.00025619281,143.5701,0.00089089516,0.00098275709,0.66416667,-0.0003757001,-0.00041352036,-1.8708825e-05,0.00011332142,137.46044,0.0056846136,0.0055321146,5.5520833,-0.0025524199,-0.0023875701,0.00044070108,0.00015680929,141.88668,0.0013293131,0.0013087558,0.78620833,-0.00055708779,-0.00055162313,-7.429884e-05,-4.2675789e-05,106.2618,0.015644818,0.014018812,9.1616667,-0.0071227904,-0.0062834961,0.00035015229,0.00023386434,113.24808,0.0018057972,0.0015218135,0.8895,-0.00093632317,-0.00084122463,0.00013608126,0.00010113511
86.753236,0.013367677,0.012979233,11.167,-0.0059016653,-0.0057350009,0.00030611484,0.00026134314,144.1741,0.0013737409,0.0013820069,1.2208333,-0.00062812386,-0.00061473252,0.00022418213,0.00028395831,138.06444,0.0051006335,0.0049468559,4.921625,-0.0022975518,-0.0021765149,0.00045405705,0.00012367365,142.49068,0.00076908091,0.00077520892,0.26041667,-0.00032297092,-0.00026798109,8.7484338e-07,-5.5115048e-06,106.6638,0.015222585,0.013573253,8.8477917,-0.0069142821,-0.0060937106,0.00033493308,0.00022117746,113.84808,0.001347551,0.0010898969,0.322125,-0.00047440163,-0.00025201062,0.00013356792,8.4870601e-05
86.954636,0.013190414,0.012795764,10.9725,-0.0057364283,-0.0055852261,0.00028538271,0.00025183671,144.7781,0.0018228672,0.0018803092,1.8687083,-0.00084305039,-0.00081864114,0.00038700687,0.0003826702,138.66844,0.0044553985,0.0043366888,4.2925417,-0.0020066106,-0.001938574,0.00041973306,0.00011278736,143.06168,0.00061212201,0.00066341046,0.1075,-0.00024587465,-0.00013421698,8.0410133e-05,3.3823372e-05,107.0328,0.01470587,0.013112603,8.5419583,-0.0067368894,-0.0059326304,0.00036346504,0.00021841485,114.45808,0.0004899842,0.00074078098,-0.0051666667,-0.00012172965,-0.00010420171,0.00012578191,8.5901889e-05
87.155936,0.013006296,0.012587427,10.806167,-0.0056761256,-0.0055214008,0.00027327933,0.00025348912,145.3821,0.0023361119,0.0024605907,2.5581667,-0.0011008301,-0.0010784317,0.00044393651,0.00043279963,139.27244,0.0038932938,0.0037790959,3.666125,-0.0017468313,-0.0016677174,0.00044090917,0.00010924097,143.66568,0.0011396385,0.0010993557,0.64404167,-0.00032658713,-0.00035786529,-0.00010008399,-5.9378437e-05,107.4358,0.01419743,0.012676855,8.2334583,-0.0064832347,-0.0056723358,0.00031137147,0.00020794762,115.05808,0.001020581,0.00099862198,0.29395833,-0.00043389825,-0.00021807118,3.0750773e-05,4.7360121e-05
87.357236,0.012735649,0.012366584,10.6345,-0.0056408014,-0.0054535031,0.00024994623,0.00025271793,145.9861,0.0029636799,0.0030484983,3.251625,-0.0013427927,-0.0013340329,0.00046273003,0.00046155648,139.84244,0.0033122698,0.0032062717,3.027625,-0.0015117679,-0.0014300347,0.00041147563,9.9655365e-05,144.26968,0.0016390488,0.0016277547,1.338875,-0.00071860891,-0.00068612732,-2.0555889e-05,-4.0044198e-05,107.8388,0.013743872,0.012227638,7.9155417,-0.0063014523,-0.0055365586,0.00034862676,0.00021001305,115.65808,0.001134652,0.0015188816,1.0612083,-0.00078182267,-0.00061937444,0.00017415016,7.5905581e-05
87.558536,0.01255961,0.012171084,10.470833,-0.0055081158,-0.0053351434,0.00024713553,0.00023912559,146.5901,0.0035492,0.0036225238,3.9464583,-0.0016164056,-0.0015843067,0.00050710253,0.00047136006,140.44644,0.0027635136,0.0026307904,2.40525,-0.0012226351,-0.0011734052,0.00040776311,7.9182535e-05,144.87368,0.0022802192,0.0022421279,2.0524583,-0.00091099053,-0.00088636336,-7.3177722e-05,-6.5908128e-05,108.2418,0.013261036,0.011756377,7.6150833,-0.0061161581,-0.0053360464,0.00031581986,0.00020790361,116.26808,0.0021841844,0.0020392596,1.7909167,-0.00071949843,-0.00068060977,0.00011013106,0.00013942172
87.759936,0.012351724,0.01194841,10.293792,-0.0054293574,-0.0052763264,0.00021998419,0.00023224496,147.1941,0.0040939936,0.0041855342,4.6225,-0.0018714186,-0.001842344,0.0005229657,0.00050952376,141.05044,0.0021521023,0.0020736573,1.76675,-0.0010263322,-0.00095807153,0.0004012935,8.7915764e-05,145.47768,0.0028581379,0.0027975013,2.759375,-0.001178744,-0.0011535504,-7.1537441e-05,-6.7219941e-05,108.6438,0.012866427,0.011341728,7.3012083,-0.0058402646,-0.0050939335,0.000316259,0.00020402481,116.86808,0.0028427763,0.0026806474,2.4776667,-0.0011267586,-0.0010022663,0.00013465306,0.00010965501
87.961236,0.01212759,0.011736,10.12475,-0.0052871029,-0.0051658759,0.0002158873,0.00022186561,147.7981,0.0046658067,0.0047831925,5.3065833,-0.0021159687,-0.0020975502,0.00056770809,0.00052627143,141.65444,0.0015904362,0.001513385,1.1470417,-0.00077744149,-0.00072512797,0.0004060084,8.8140484e-05,146.58468,0.0040002014,0.0039148219,4.059125,-0.0015841664,-0.001579587,-5.1258286e-05,-5.6672894e-05,109.0468,0.012312148,0.010908661,6.9886667,-0.0056159844,-0.0048900877,0.00031224674,0.000173237,117.47808,0.0038389687,0.0032596243,3.202,-0.0013335479,-0.0011990832,3.9544382e-05,8.2440298e-05
88.162536,0.011909272,0.011510085,9.9570833,-0.0051490867,-0.0050231507,0.00021704655,0.00019474096,148.4021,0.0052282751,0.0053679599,5.963875,-0.002347689,-0.0023174608,0.00056323756,0.00053796865,142.25844,0.0010649125,0.00099213487,0.56354167,-0.00058577451,-0.00052964188,0.00042239518,0.00010088909,148.59768,0.0059422442,0.005889131,6.316625,-0.002439703,-0.0024110919,-4.939088e-05,-5.7306558e-05,109.4488,0.011848204,0.010464996,6.676125,-0.0053835773,-0.0047039579,0.0003040002,0.00018273769,118.07808,0.0040708016,0.0038845161,3.9384167,-0.0014692702,-0.0013044118,0.00012628197,0.00013232175
88.363936,0.011675224,0.011328701,9.7840833,-0.0051045696,-0.0049648825,0.0002068734,0.00020208442,148.9721,0.0058101283,0.0059481302,6.6251667,-0.0026050785,-0.0025826502,0.00060498793,0.00056385491,142.86244,0.00068472618,0.00059752505,0.14908333,-0.00044176725,-0.00034201193,0.00043002944,0.00011732388,150.57768,0.0079415373,0.0078724524,8.4655,-0.0033671117,-0.0033063388,-6.2093972e-05,-6.0089795e-05,109.8518,0.011351104,0.010020233,6.3743333,-0.0051759373,-0.0045062944,0.00029766229,0.00017288294,118.67808,0.0045952267,0.0044622711,4.6157917,-0.0018524755,-0.0017093216,9.7932495e-05,0.00013157466
88.565236,0.01145852,0.011084482,9.6056667,-0.0050215898,-0.0048863171,0.00018743656,0.00019233649,149.5761,0.0064287001,0.0065513256,7.2703333,-0.0028159043,-0.0028011475,0.00062885865,0.00059038921,143.46644,0.00077800124,0.00074446531,0.351625,-0.00048959539,-0.00041490895,0.00043603103,0.00011587071,152.59068,0.010001295,0.0098795227,10.481583,-0.0041389368,-0.004114843,-4.9007299e-05,-5.8051515e-05,110.2548,0.010874462,0.0095709444,6.043,-0.0049581941,-0.0043182307,0.00030723219,0.00016815514,119.21808,0.005187374,0.0050770935,5.3025833,-0.0022082179,-0.0019783318,0.00023142177,0.00011361345
88.766536,0.011270168,0.010879731,9.4285833,-0.0048341208,-0.0047474838,0.00017546339,0.00018264668,150.1801,0.0070086803,0.0071582659,7.9101667,-0.0030912171,-0.0030749421,0.00064155071,0.00060826692,144.07044,0.0012812008,0.0012121267,0.91766667,-0.0006493711,-0.00059254687,0.00043676435,9.7891791e-05,154.57068,0.01207967,0.011941746,12.325958,-0.0050363173,-0.0049855445,-7.1158968e-05,-5.7141767e-05,110.6568,0.010390266,0.0091300948,5.7371667,-0.0047954699,-0.004123847,0.00027841875,0.00017159972,119.82808,0.0056387145,0.0055568188,6.0107917,-0.0022487073,-0.002199082,0.00021655044,0.00019673835
88.967836,0.011031619,0.01064946,9.2502083,-0.0048330658,-0.0047057742,0.00017544039,0.00018828472,150.7841,0.0075730549,0.0077335661,8.5285417,-0.0033696531,-0.0033445849,0.00065775923,0.00060984088,144.64044,0.0017859672,0.0017256265,1.57225,-0.00086506208,-0.00081376542,0.00040926873,8.83212e-05,156.58368,0.014198659,0.014044604,13.940958,-0.0059920309,-0.0059130495,-6.5916727e-05,-4.9515274e-05,111.0598,0.0099164904,0.0086856579,5.4072083,-0.0045144414,-0.0039167541,0.0002894999,0.00015665927,120.42808,0.0069069105,0.0061756603,6.6935833,-0.0025023348,-0.0024327731,0.00023604285,0.00014750688
89.169236,0.010765036,0.010444999,9.0825417,-0.0047836274,-0.0046645906,0.00020345469,0.00018989403,151.3881,0.0082175732,0.0083611381,9.142875,-0.0036656664,-0.0036628608,0.00068233468,0.00063679767,145.24444,0.0023936484,0.0023086196,2.260375,-0.0010576485,-0.0010205469,0.00041996316,9.1865119e-05,158.59668,0.013404,0.013231439,12.888,-0.0057117903,-0.0056331485,-7.8237439e-05,-5.5225475e-05,111.4628,0.0093587194,0.0082407116,5.0986667,-0.0043477018,-0.0037305619,0.00028770838,0.00014834,121.02808,0.0069861256,0.0068214581,7.3052083,-0.0029222546,-0.0028037069,-1.8106036e-05,0.00013555519
89.370536,0.010601463,0.010242034,8.9108333,-0.004652042,-0.0045191151,0.00018905887,0.00019877375,151.9921,0.0087729006,0.0089640461,9.7438333,-0.0038850039,-0.0038588861,0.00073913503,0.00068082566,145.84844,0.0029423825,0.0028890043,2.9457917,-0.001341566,-0.001261949,0.00045893728,0.00012144137,160.57668,0.011356126,0.011167971,10.988625,-0.004750104,-0.0047070248,-9.1604704e-05,-5.5624653e-05,111.8648,0.0089125005,0.0077840681,4.762,-0.0041348563,-0.003553513,0.00025955368,0.00012662002,121.63808,0.0075177514,0.0074138525,8.012125,-0.0031438543,-0.0029476264,0.0001311416,0.0001685302
89.571836,0.010363294,0.01000881,8.7364583,-0.0045445827,-0.0044268827,0.00019606722,0.00016107097,152.5961,0.0093808689,0.0095247152,10.343417,-0.0041150785,-0.0041298208,0.00071198234,0.00068436207,146.45244,0.0035266627,0.0034315195,3.5990417,-0.0015753415,-0.0015246572,0.00042278835,0.00010649067,162.58968,0.0091586855,0.0091076679,9.039625,-0.0039313157,-0.0038556559,-6.6856165e-05,-5.7646838e-05,112.2338,0.0084599857,0.0073676858,4.4414167,-0.0039019237,-0.0033437797,0.0002561518,0.0001296334,122.23808,0.0082324637,0.008018675,8.6305,-0.0033009645,-0.0032411151,9.3098133e-05,0.00017167974
89.773136,0.010152879,0.0097993402,8.5594167,-0.0044906894,-0.0043663689,0.00017213081,0.00017447122,153.2001,0.0099681052,0.010127956,10.896042,-0.0043231557,-0.0043342779,0.00072020422,0.00070135884,147.05644,0.0041028933,0.0040145609,4.2885,-0.0018318614,-0.0017418806,0.00041119452,9.2018833e-05,164.56968,0.007156776,0.0070802757,7.010125,-0.0030521721,-0.0029766968,-3.8291167e-05,-5.8009317e-05,112.6368,0.0079669294,0.0069008527,4.0967083,-0.0036940342,-0.0031614781,0.00024668342,0.00011141321,122.84808,0.0088026585,0.0086406857,9.2354583,-0.0037689779,-0.0035258273,3.4192585e-05,0.00014089492
89.974536,0.0099061435,0.009601803,8.3635417,-0.0043348673,-0.0042145256,0.00017922906,0.0001794771,153.7711,0.010571276,0.010723564,11.447375,-0.0046134908,-0.0046206225,0.00075956432,0.00071983596,147.66044,0.0047038767,0.00458274,4.9444167,-0.0020568598,-0.0019991126,0.00045582786,0.00012290455,166.58268,0.0051480172,0.0050759874,4.91225,-0.002142863,-0.0021048365,-8.0292076e-05,-6.7312134e-05,113.0398,0.007512945,0.0064830051,3.7680417,-0.0034860415,-0.0029685637,0.00025440035,0.00012435173,123.44808,0.009360844,0.0091937339,9.8645417,-0.0038214707,-0.0036669721,0.00016165306,0.00019399681
90.175836,0.0097383186,0.0093895121,8.2025833,-0.0042397829,-0.004157475,0.00018286072,0.00016334134,154.3751,0.011176486,0.011330797,11.9745,-0.0049230658,-0.0048575927,0.00085305765,0.00077248421,148.26444,0.0053316567,0.0051713304,5.600375,-0.002304476,-0.0022293452,0.00046688296,0.00012858227,168.59668,0.0030937787,0.0030498596,2.7445833,-0.0013499356,-0.0013411136,-6.4789801e-05,-4.7409976e-05,113.4418,0.0070129618,0.0060378649,3.4327083,-0.0032396703,-0.0027742656,0.00022666769,0.00011355145,124.04808,0.010055166,0.0098339003,10.478875,-0.0041023418,-0.0040369689,0.0001516955,0.00016505962
90.377136,0.0094698164,0.0091596824,8.0040833,-0.0041801861,-0.0040659462,0.00013644731,0.00016718697,154.9791,0.011748872,0.011938091,12.500333,-0.005203686,-0.0052070924,0.00078720368,0.00075963438,148.86844,0.00592114,0.0057551629,6.2495833,-0.0025583049,-0.0024947221,0.00050231212,0.00014478048,170.57568,0.0011623901,0.0011365413,0.57695833,-0.00041772091,-0.0003881748,-5.1256569e-06,-1.0591444e-05,113.8448,0.0065484079,0.0056049905,3.0785833,-0.0030436461,-0.0025769271,0.00022357599,0.00010266527,124.65808,0.010582976,0.010448034,11.050333,-0.0044448153,-0.0043286433,6.0618237e-05,0.00015282768
90.578436,0.0092629679,0.008984954,7.8297083,-0.0040653349,-0.0039489457,0.00017161372,0.0001625132,155.5831,0.012403584,0.012585835,12.988583,-0.0054606271,-0.0054537002,0.00078866984,0.00077415751,149.47244,0.0065039874,0.0063200765,6.8880417,-0.0028609617,-0.0027603774,0.00047383723,0.00014189107,172.58968,0.0013934389,0.0014223032,1.04375,-0.00062661002,-0.00058647152,-7.1542241e-05,-5.6800587e-05,114.2478,0.0060335242,0.0051630815,2.7472917,-0.0028439637,-0.0023869825,0.00022691174,0.00010302431,125.25808,0.011308012,0.011121121,11.605625,-0.004631181,-0.0044949333,-1.992508e-06,0.00014435742
90.746236,0.0090693558,0.0087589071,7.6405833,-0.0039380477,-0.0038464281,0.00014621169,0.00015220258,156.1871,0.01302853,0.013204822,13.468792,-0.0056869472,-0.0056869321,0.00083860343,0.00079512394,150.04344,0.0071794705,0.0069442632,7.5171667,-0.0030045835,-0.0029316713,0.00044105424,0.00014930414,174.56868,0.0034379347,0.0033800635,3.4125833,-0.0014239607,-0.0014068093,-7.5849223e-05,-5.5402065e-05,114.6498,0.0055528339,0.0047324112,2.3918333,-0.0025952395,-0.0021914135,0.00022141051,7.9182535e-05,125.86808,0.011836272,0.011683255,12.173042,-0.0049289335,-0.0048290622,0.00015041431,0.00015657226
90.947536,0.0088364087,0.0085542541,7.4769167,-0.0038759423,-0.0037814551,0.00015290569,0.00015001725,156.7911,0.013634097,0.013814863,13.93425,-0.0059886041,-0.0059997481,0.00085492924,0.00080588055,150.64744,0.0076939418,0.0074993195,8.1288333,-0.0033206403,-0.0032006896,0.00049310153,0.00016422648,176.58268,0.0054095841,0.0053261656,5.6915833,-0.0022840748,-0.0022509611,-6.5012487e-05,-7.9102071e-05,115.0528,0.0050720919,0.0043014236,2.0497917,-0.0023802734,-0.0019774211,0.00022749787,8.9141173e-05,126.46808,0.0124889,0.012347079,12.67875,-0.0052274625,-0.0050327634,0.00018299674,0.00018754358
91.148936,0.0086615824,0.008356255,7.2904583,-0.0037422141,-0.0036693439,0.00012581891,0.00013099858,157.3951,0.01335569,0.013531428,13.51575,-0.0058486979,-0.0058783936,0.00085734131,0.00079715556,151.25144,0.0082718712,0.0080736314,8.7418333,-0.0036310469,-0.0034966046,0.00044732702,0.00015018428,178.59568,0.0074305884,0.0073553121,7.882,-0.003185579,-0.0031432213,-5.6436407e-05,-5.916395e-05,115.4558,0.0046526683,0.0038772521,1.6809167,-0.0021701505,-0.0017966665,0.00020232346,6.5211026e-05,127.06808,0.013127643,0.01298623,13.145542,-0.0054765032,-0.0053887051,0.00013454705,0.00018010422
91.350236,0.008421673,0.0081327172,7.1080417,-0.0036799868,-0.003567266,0.00012418771,0.00013807353,157.9981,0.012704818,0.012890876,12.908125,-0.0056060173,-0.0056236869,0.00082506318,0.00078111091,151.85544,0.0088548108,0.0086449867,9.3320417,-0.0037926695,-0.0036738902,0.00050440017,0.00018810669,180.57568,0.0094894828,0.0093743586,9.931625,-0.0039485395,-0.0039017208,-6.4295633e-05,-5.5042485e-05,115.8578,0.0041071614,0.0034383691,1.328125,-0.0020136071,-0.0016203523,0.00023568477,7.6171001e-05,127.67808,0.013799071,0.013592758,13.678042,-0.005606033,-0.0055326991,0.00014667476,0.00021155437
91.551536,0.0081787467,0.0079403224,6.929625,-0.0036056677,-0.0035062714,7.6702942e-05,0.00012147838,158.6021,0.012133814,0.012324805,12.334,-0.0053382024,-0.0053529298,0.0008170446,0.00075816826,152.45944,0.0095264236,0.0092710406,9.916875,-0.0040646151,-0.003932059,0.00052618239,0.00020692241,182.58868,0.011490398,0.011352867,11.828292,-0.0047807306,-0.0047125093,1.7597255e-05,2.2219147e-05,116.2608,0.0036665157,0.0030173286,0.97,-0.0017642864,-0.0014356782,0.00021873292,7.8258662e-05,128.27808,0.014479579,0.014251145,14.174375,-0.0062103191,-0.0059982567,0.00020380276,0.00018599429
91.752936,0.0079834685,0.0077300532,6.7351667,-0.0035054906,-0.0034104066,0.00011879606,0.00011697684,159.1731,0.011564852,0.01171293,11.754542,-0.0050547647,-0.0050619402,0.00077122524,0.00074849698,153.06344,0.010136541,0.0098669,10.481583,-0.004353891,-0.0042323779,0.00051385498,0.00019117427,184.56768,0.01361322,0.013416611,13.519792,-0.0057136797,-0.0056369871,-0.00013355608,-0.00010214678,116.6638,0.0032030144,0.002579453,0.62125,-0.0015382281,-0.0012368962,0.00019828066,7.6398018e-05,128.88808,0.014603929,0.014729724,14.376917,-0.0061924959,-0.0059772313,0.00034042893,0.00019505302
91.954236,0.0077611786,0.0075070673,6.562125,-0.0034088717,-0.0033219294,0.00012967941,0.0001165858,159.7771,0.010890667,0.011079693,11.187125,-0.004839546,-0.0048212963,0.00077074487,0.00071229956,153.66644,0.010725671,0.010452585,11.030208,-0.00461558,-0.0044894561,0.0005470986,0.00021941007,186.58168,0.013909749,0.013736285,13.388333,-0.0059586182,-0.0058716708,-7.456832e-05,-5.9429234e-05,117.0658,0.0027425945,0.0021469762,0.237625,-0.0013380544,-0.0010478473,0.00020540309,6.5398438e-05,129.41808,0.014304864,0.014104879,13.692792,-0.0057867418,-0.005805412,0.00016239118,0.00020621626
92.155536,0.0075959867,0.0073062429,6.3582083,-0.0033166694,-0.0032547189,0.00010745177,0.0001122833,160.3811,0.010293306,0.010488269,10.611667,-0.0045523825,-0.0045196481,0.00074143273,0.00068676872,154.27044,0.011389402,0.011064463,11.56675,-0.0049068254,-0.0047454228,0.00056875568,0.00021565325,188.59468,0.011861055,0.011717703,11.4715,-0.0050415613,-0.0049580095,-6.6098915e-05,-4.5942945e-05,117.4348,0.0025187833,0.0018539565,-0.021291667,-0.0011978809,-0.00084367115,0.00018819271,7.4708491e-05,130.02808,0.013601128,0.013522456,13.091875,-0.0056016069,-0.0054519171,2.6710557e-05,0.00022644864
92.356836,0.0073875888,0.0071166133,6.16775,-0.0032270406,-0.0031330865,0.00011640377,0.00010847788,160.9851,0.0097157459,0.0098780995,10.030875,-0.0043012606,-0.0043011489,0.00071555189,0.0006810308,154.84144,0.011924907,0.011599755,12.0845,-0.0050894236,-0.0049317815,0.00052940809,0.00021351779,190.57468,0.0097172748,0.0096519899,9.5238333,-0.0040965376,-0.0040568754,-7.2085402e-05,-4.6885001e-05,117.8378,0.0024496763,0.0018574905,-0.044083333,-0.0012023456,-0.00083643558,0.00015302471,4.0776631e-05,130.62808,0.013047804,0.012884283,12.482875,-0.0054409198,-0.0053162377,-1.786134e-05,0.0001811444
92.558236,0.007164182,0.0068812622,5.9853333,-0.0031094372,-0.0030358896,0.00011175124,0.00010381539,161.5891,0.0090904111,0.009266624,9.4406667,-0.0040627736,-0.0040340956,0.000714316,0.00065292606,155.44544,0.012660983,0.01227473,12.5875,-0.005396206,-0.0052459862,0.00054572585,0.00023279709,192.58768,0.0078054591,0.0076560393,7.52925,-0.0032967594,-0.0032518828,-8.7645959e-05,-8.2734777e-05,118.2408,0.002475344,0.0018800668,-0.044083333,-0.0011251348,-0.00084516503,0.0001661158,3.7482202e-05,131.22808,0.01241641,0.012322897,11.868542,-0.0051121636,-0.0050175388,9.4933406e-05,0.00016778807
92.759536,0.0069135465,0.0066844973,5.8015417,-0.0030098284,-0.0029694875,0.00011357945,0.00011494761,162.1931,0.0085137904,0.0086690912,8.8330417,-0.0038323083,-0.0038079382,0.0006670884,0.00064089128,156.04944,0.013248507,0.012885102,13.070417,-0.0057252062,-0.0055397227,0.00055093571,0.00023660799,194.56768,0.0056868121,0.0056054576,5.4527917,-0.0024070089,-0.0023556392,-5.6102326e-05,-5.6294415e-05,118.6428,0.0024358554,0.0018291182,0.002875,-0.0010612041,-0.00075772726,0.00011891707,4.3877063e-05,131.83808,0.011751874,0.01166,11.323958,-0.0049556572,-0.0047326654,6.767729e-05,0.00016536867
92.960836,0.0067238169,0.0064745807,5.6084167,-0.0029431578,-0.0028601173,0.0001166188,0.00011713786,162.7971,0.0079013956,0.0080692518,8.2535833,-0.0035366534,-0.0035069096,0.00066300469,0.0006210888,156.65344,0.013915517,0.013486732,13.54125,-0.005959049,-0.005773852,0.00054779699,0.00024665141,196.58068,0.0036913908,0.0036176898,3.2945417,-0.0015282876,-0.0014968967,-4.5554262e-05,-6.8585348e-05,119.0458,0.0023785697,0.0016611944,0.021666667,-0.0010076071,-0.00072504756,0.00015260564,7.3128474e-05,132.43808,0.011430758,0.011053921,10.702917,-0.0046595854,-0.0045520993,0.00024748962,0.00024720155
93.162136,0.0064647491,0.0062492675,5.4232917,-0.0028324324,-0.0028018123,8.660375e-05,8.6103707e-05,163.4011,0.007328305,0.007469175,7.637875,-0.0032586827,-0.0032233349,0.00061241045,0.0005859516,157.25744,0.014641277,0.01413268,13.986583,-0.0062543436,-0.0060465272,0.000611686,0.00026471303,198.59368,0.0016632607,0.0016274743,1.0960833,-0.00068679789,-0.00067075433,-4.8831608e-05,-6.1138531e-05,119.4488,0.0022868551,0.0018048712,0.285875,-0.001073611,-0.00083752977,0.00019231649,5.6664505e-05,133.04808,0.010352575,0.010397429,10.09525,-0.0044529608,-0.0042913709,5.8326001e-05,0.00013185969
93.363536,0.006275758,0.0060513389,5.2287917,-0.0027738286,-0.002730547,0.00010974102,9.7504753e-05,163.9711,0.0067576444,0.0068686503,7.0329167,-0.0030607912,-0.0030250209,0.0006273527,0.00058213738,157.86144,0.01405112,0.01362411,13.403083,-0.0060739172,-0.0058506731,0.00057425282,0.00025196274,200.57368,0.0009892648,0.00096483681,0.4455,-0.00040367018,-0.00034571844,-2.5755068e-05,-1.003605e-05,119.8508,0.0024985969,0.0022749589,0.73791667,-0.0012746966,-0.00099089129,9.4632677e-05,4.5143019e-05,133.64808,0.0098708974,0.0097605584,9.5198333,-0.0040565881,-0.004035674,0.00013127962,0.00017107463
93.564836,0.0060472978,0.0058306148,5.0329583,-0.0027793739,-0.0027260684,6.9302401e-05,5.6901619e-05,164.5751,0.0060818341,0.0062695198,6.4132083,-0.0027745006,-0.0027407307,0.00054449919,0.00055374626,158.46544,0.01344672,0.013006614,12.826292,-0.0058583048,-0.0055942746,0.0005384299,0.00023571378,202.58668,0.0029111929,0.0028263322,2.7620417,-0.0012771535,-0.0012616198,-7.9107371e-05,-5.6647795e-05,120.2538,0.0030632767,0.0025923372,1.1872917,-0.0013753541,-0.0011545673,0.0001860453,6.0674941e-05,134.24808,0.0092871629,0.0091047252,8.8974167,-0.0038584372,-0.0037571552,7.5460347e-05,0.00017120465
93.766136,0.0058639858,0.0056548646,4.8290833,-0.002459747,-0.0024470114,9.1304168e-05,9.1004141e-05,165.1791,0.005588935,0.0056993084,5.7814583,-0.0025211347,-0.0024914151,0.00057489119,0.00054040497,159.06944,0.012874368,0.012413764,12.2495,-0.0055597004,-0.005329195,0.00052531893,0.00024078198,204.56668,0.0048514299,0.0047990925,5.0825833,-0.0019651298,-0.0019577122,-0.00012293344,-0.00011390651,120.6568,0.0035251483,0.0030167172,1.6285833,-0.001612262,-0.001387422,0.00018874381,6.7505778e-05,134.85808,0.0087918495,0.0085219398,8.2549167,-0.0036131872,-0.0034522475,0.00013939271,0.00011614774
93.967436,0.0056107386,0.0054440572,4.6493333,-0.0025812277,-0.0024941233,4.2500903e-05,6.1701903e-05,165.7831,0.0050130689,0.0050737352,5.1483333,-0.0022454849,-0.002260058,0.00052617338,0.00052989134,159.63944,0.012241329,0.011809538,11.690125,-0.0052519737,-0.0050822344,0.00054380181,0.00022785996,206.57968,0.0069613707,0.0068809826,7.2945,-0.0028407842,-0.0028080902,-4.6448521e-05,-3.1680798e-05,121.0588,0.0039464598,0.0034242607,2.0739167,-0.0017397093,-0.0015106444,0.00023402338,0.00010114211,135.45808,0.0079882752,0.0079282085,7.658,-0.0034719949,-0.0033920182,5.6820014e-05,0.00020253251
94.168836,0.0054597496,0.0052613906,4.4521667,-0.0023955938,-0.002338013,7.0502485e-05,6.9102387e-05,166.3871,0.004361148,0.0044847306,4.5152083,-0.0019898489,-0.0019802906,0.00052661061,0.00050138865,160.24344,0.011613539,0.011206218,11.144208,-0.0049947904,-0.0048349438,0.00049410003,0.00019615023,208.59368,0.008903576,0.0087464353,9.3816667,-0.0037444257,-0.0037504278,3.3965577e-05,-2.6750042e-05,121.4618,0.004334922,0.0038246671,2.499125,-0.0019963117,-0.0017361281,0.0001908192,5.2584683e-05,136.06808,0.0073565607,0.0073236316,7.0745,-0.0032964085,-0.0032356722,5.2257265e-05,0.00015928869
94.370136,0.0052412121,0.0050456623,4.24425,-0.0022788104,-0.0022233443,7.5702865e-05,6.9602422e-05,166.9911,0.0038162898,0.0038936025,3.875375,-0.0017403465,-0.001713164,0.00051869548,0.00047956596,160.84744,0.01096401,0.010595688,10.571458,-0.0047361969,-0.0045733852,0.00055050247,0.00022567846,210.57268,0.010982723,0.010834355,11.323958,-0.0047637502,-0.0046742362,-5.0614819e-05,-3.0292241e-05,121.8648,0.0048737812,0.0042675528,2.93375,-0.0021503831,-0.0019034083,0.00023083564,9.1846118e-05,136.66808,0.006930505,0.0067349227,6.4293333,-0.0027382922,-0.0026744488,0.00010071407,0.00013370194
